priceType,skuName,productName,retailPrice,unitOfMeasure,location,meterName,reservationTerm,currencyCode,armRegionName,serviceName
,E4a v4 Low Priority,Virtual Machines Eav4 Series Windows,0.174,1 Hour,US East 2,E4a v4/E4as v4 Low Priority,,USD,eastus2,Virtual Machines
,E4a v4 Low Priority,Virtual Machines Eav4 Series Windows,0.0504,1 Hour,US East 2,E4a v4/E4as v4 Low Priority,,USD,eastus2,Virtual Machines
,Standard_D64d_v5 Spot,Virtual Machines Ddv5 Series Windows,1.324464,1 Hour,US East 2,D64d v5 Spot,,USD,eastus2,Virtual Machines
,Standard_D64d_v5 Spot,Virtual Machines Ddv5 Series Windows,0.73007,1 Hour,US East 2,D64d v5 Spot,,USD,eastus2,Virtual Machines
,E80ids v4,Virtual Machines Edsv4 Series,5.76,1 Hour,US East 2,E80ids v4,,USD,eastus2,Virtual Machines
,E80ids v4,Virtual Machines Edsv4 Series,29770.0,1 Hour,US East 2,E80ids v4,1 Year,USD,eastus2,Virtual Machines
,E80ids v4,Virtual Machines Edsv4 Series,57522.0,1 Hour,US East 2,E80ids v4,3 Years,USD,eastus2,Virtual Machines
,Standard_D48d_v5 Spot,Virtual Machines Ddv5 Series Windows,0.993348,1 Hour,US East 2,D48d v5 Spot,,USD,eastus2,Virtual Machines
,Standard_D48d_v5 Spot,Virtual Machines Ddv5 Series Windows,0.547553,1 Hour,US East 2,D48d v5 Spot,,USD,eastus2,Virtual Machines
,E48nds v6 Low Priority,Virtual Machines Endv6 Series Linux,1.028,1 Hour,US East 2,E48nds v6 Low Priority,,USD,eastus2,Virtual Machines
,B4ps v2 Low Priority,Bpsv2 Series Cloud Services,0.0611,1 Hour,US East 2,B4ps v2 Low Priority,,USD,eastus2,Virtual Machines
,E32s v4 Spot,Virtual Machines Esv4 Series,0.398563,1 Hour,US East 2,E32s v4 Spot,,USD,eastus2,Virtual Machines
,E32-8s v4,Virtual Machines Esv4 Series,2.016,1 Hour,US East 2,E32-8s v4,,USD,eastus2,Virtual Machines
,E32-8s v4,Virtual Machines Esv4 Series,10419.0,1 Hour,US East 2,E32-8s v4,1 Year,USD,eastus2,Virtual Machines
,E32-8s v4,Virtual Machines Esv4 Series,20133.0,1 Hour,US East 2,E32-8s v4,3 Years,USD,eastus2,Virtual Machines
,E2s v3,Virtual Machines ESv3 Series Windows,0.225,1 Hour,US East 2,E2s v3,,USD,eastus2,Virtual Machines
,E2s v3,Virtual Machines ESv3 Series Windows,0.133,1 Hour,US East 2,E2s v3,,USD,eastus2,Virtual Machines
,E96a v4,Virtual Machines Eav4 Series,6.048,1 Hour,US East 2,E96a v4/E96as v4,,USD,eastus2,Virtual Machines
,E96a v4,Virtual Machines Eav4 Series,31152.0,1 Hour,US East 2,E96a v4/E96as v4,1 Year,USD,eastus2,Virtual Machines
,E96a v4,Virtual Machines Eav4 Series,62736.0,1 Hour,US East 2,E96a v4/E96as v4,3 Years,USD,eastus2,Virtual Machines
,A2m v2,Virtual Machines Av2 Series Windows,0.18,1 Hour,US East 2,A2m v2,,USD,eastus2,Virtual Machines
,A2m v2,Virtual Machines Av2 Series Windows,0.119,1 Hour,US East 2,A2m v2,,USD,eastus2,Virtual Machines
,D4plds v6 Spot,Virtual Machines Dpldsv6 Series,0.02184,1 Hour,US East 2,D4plds v6 Spot,,USD,eastus2,Virtual Machines
,Standard_NC24ads_A100_v4 Spot,NCads A100 v4 Series Windows,1.119251,1 Hour,US East 2,NC24ads_A100_v4 Spot,,USD,eastus2,Virtual Machines
,Standard_NC24ads_A100_v4 Spot,NCads A100 v4 Series Windows,0.860584,1 Hour,US East 2,NC24ads_A100_v4 Spot,,USD,eastus2,Virtual Machines
,F4as v6,Virtual Machines Fasv6 Series,0.273,1 Hour,US East 2,F4as v6,,USD,eastus2,Virtual Machines
,F4as v6,Virtual Machines Fasv6 Series,1484.0,1 Hour,US East 2,F4as v6,1 Year,USD,eastus2,Virtual Machines
,F4as v6,Virtual Machines Fasv6 Series,2800.0,1 Hour,US East 2,F4as v6,3 Years,USD,eastus2,Virtual Machines
,DC128edsv5 Low Priority,Virtual Machines DCedsv5 Series,1.446,1 Hour,US East 2,DC128edsv5 Low Priority,,USD,eastus2,Virtual Machines
,Mdsv3MedMem Type1,Virtual Machines Mdsv3 Medium Memory Series DedicatedHost,29.117,1 Hour,US East 2,Mdsv3MedMem Type1,,USD,eastus2,Virtual Machines
,Mdsv3MedMem Type1,Virtual Machines Mdsv3 Medium Memory Series DedicatedHost,148346.0,1 Hour,US East 2,Mdsv3MedMem Type1,1 Year,USD,eastus2,Virtual Machines
,Mdsv3MedMem Type1,Virtual Machines Mdsv3 Medium Memory Series DedicatedHost,214867.0,1 Hour,US East 2,Mdsv3MedMem Type1,3 Years,USD,eastus2,Virtual Machines
,Standard_D32ds_v5,Virtual Machines Ddsv5 Series,1.808,1 Hour,US East 2,D32ds v5,,USD,eastus2,Virtual Machines
,Standard_D32ds_v5,Virtual Machines Ddsv5 Series,9344.0,1 Hour,US East 2,D32ds v5,1 Year,USD,eastus2,Virtual Machines
,Standard_D32ds_v5,Virtual Machines Ddsv5 Series,18055.0,1 Hour,US East 2,D32ds v5,3 Years,USD,eastus2,Virtual Machines
,G5,Virtual Machines G Series,7.82,1 Hour,US East 2,G5/GS5,,USD,eastus2,Virtual Machines
,G5,Virtual Machines G Series,40417.0,1 Hour,US East 2,G5/GS5,1 Year,USD,eastus2,Virtual Machines
,G5,Virtual Machines G Series,78094.0,1 Hour,US East 2,G5/GS5,3 Years,USD,eastus2,Virtual Machines
,E48as v6 Low Priority,Virtual Machines Easv6 Series,0.572,1 Hour,US East 2,E48as v6 Low Priority,,USD,eastus2,Virtual Machines
,D48 v4,Virtual Machines Dv4 Series Windows,4.512,1 Hour,US East 2,D48 v4,,USD,eastus2,Virtual Machines
,D48 v4,Virtual Machines Dv4 Series Windows,2.304,1 Hour,US East 2,D48 v4,,USD,eastus2,Virtual Machines
,E2 v4 Spot,Virtual Machines Ev4 Series,0.02491,1 Hour,US East 2,E2 v4 Spot,,USD,eastus2,Virtual Machines
,E64pds v6 Spot,Virtual Machines Epdsv6 Series,0.7488,1 Hour,US East 2,E64pds v6 Spot,,USD,eastus2,Virtual Machines
,E48ds v5 Low Priority,Virtual Machines Edsv5 Series,0.691,1 Hour,US East 2,E48ds v5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_E20pds_v5 Low Priority,Virtual Machines Epdsv5 Series,0.23,1 Hour,US East 2,E20pds v5 Low Priority,,USD,eastus2,Virtual Machines
,M32-16ms,Virtual Machines MS Series,6.146,1 Hour,US East 2,M32-16ms,,USD,eastus2,Virtual Machines
,M32-16ms,Virtual Machines MS Series,30961.0,1 Hour,US East 2,M32-16ms,1 Year,USD,eastus2,Virtual Machines
,M32-16ms,Virtual Machines MS Series,45187.0,1 Hour,US East 2,M32-16ms,3 Years,USD,eastus2,Virtual Machines
,Standard_E4pds_v5 Low Priority,Virtual Machines Epdsv5 Series,0.0461,1 Hour,US East 2,E4pds v5 Low Priority,,USD,eastus2,Virtual Machines
,M416s v2 Spot,Virtual Machines MSv2 Series Windows,9.62024,1 Hour,US East 2,M416s v2 Spot,,USD,eastus2,Virtual Machines
,M416s v2 Spot,Virtual Machines MSv2 Series Windows,6.9412,1 Hour,US East 2,M416s v2 Spot,,USD,eastus2,Virtual Machines
,FX64-16ms v2,Virtual Machines FXmsv2 Series Windows,10.026,1 Hour,US East 2,FX64-16ms v2,,USD,eastus2,Virtual Machines
,FX64-16ms v2,Virtual Machines FXmsv2 Series Windows,7.082,1 Hour,US East 2,FX64-16ms v2,,USD,eastus2,Virtual Machines
,E4 v4,Virtual Machines Ev4 Series Windows,0.436,1 Hour,US East 2,E4 v4,,USD,eastus2,Virtual Machines
,E4 v4,Virtual Machines Ev4 Series Windows,0.252,1 Hour,US East 2,E4 v4,,USD,eastus2,Virtual Machines
,D96ns v6 Low Priority,Virtual Machines Dnv6 Series Windows,4.573,1 Hour,US East 2,D96ns v6 Low Priority,,USD,eastus2,Virtual Machines
,D96ns v6 Low Priority,Virtual Machines Dnv6 Series Windows,1.403,1 Hour,US East 2,D96ns v6 Low Priority,,USD,eastus2,Virtual Machines
,Standard_DC64ads_cc_v5 Low Priority,Virtual Machines DCadsccv5 Series Windows,2.496,1 Hour,US East 2,DC64adscc v5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_DC64ads_cc_v5 Low Priority,Virtual Machines DCadsccv5 Series Windows,0.659,1 Hour,US East 2,DC64adscc v5 Low Priority,,USD,eastus2,Virtual Machines
,NCC40adsH100v5 Low Priority,Virtual Machines NCCadsv5 Srs,1.396,1 Hour,US East 2,NCC40adsH100v5 Low Priority,,USD,eastus2,Virtual Machines
,L2aos v4,Virtual Machines Laosv4 Series,0.226,1 Hour,US East 2,L2aos v4,,USD,eastus2,Virtual Machines
,L2aos v4,Virtual Machines Laosv4 Series,1267.0,1 Hour,US East 2,L2aos v4,1 Year,USD,eastus2,Virtual Machines
,L2aos v4,Virtual Machines Laosv4 Series,2257.0,1 Hour,US East 2,L2aos v4,3 Years,USD,eastus2,Virtual Machines
,NC24 Spot,Virtual Machines NC Series Windows,0.60704,1 Hour,US East 2,NC24 Spot,,USD,eastus2,Virtual Machines
,NC24 Spot,Virtual Machines NC Series Windows,0.504,1 Hour,US East 2,NC24 Spot,,USD,eastus2,Virtual Machines
,Standard_EC8ads_cc_v5,Virtual Machines ECadsccv5 Series,0.524,1 Hour,US East 2,EC8adscc v5,,USD,eastus2,Virtual Machines
,E4-2s v4 Low Priority,Virtual Machines Esv4 Series Windows,0.174,1 Hour,US East 2,E4-2s v4 Low Priority,,USD,eastus2,Virtual Machines
,E4-2s v4 Low Priority,Virtual Machines Esv4 Series Windows,0.0504,1 Hour,US East 2,E4-2s v4 Low Priority,,USD,eastus2,Virtual Machines
,Standard_EC48ads_v5,ECadsv5-series Windows,5.352,1 Hour,US East 2,EC48ads_v5,,USD,eastus2,Virtual Machines
,Standard_EC48ads_v5,ECadsv5-series Windows,3.144,1 Hour,US East 2,EC48ads_v5,,USD,eastus2,Virtual Machines
,Standard_EC96as_cc_v5 Low Priority,Virtual Machines ECasccv5 Series,1.085,1 Hour,US East 2,EC96ascc v5 Low Priority,,USD,eastus2,Virtual Machines
,FX24-12ms v2,Virtual Machines FXmsv2 Series,2.656,1 Hour,US East 2,FX24-12ms v2,,USD,eastus2,Virtual Machines
,FX24-12ms v2,Virtual Machines FXmsv2 Series,13261.0,1 Hour,US East 2,FX24-12ms v2,1 Year,USD,eastus2,Virtual Machines
,FX24-12ms v2,Virtual Machines FXmsv2 Series,18844.0,1 Hour,US East 2,FX24-12ms v2,3 Years,USD,eastus2,Virtual Machines
,Standard_M832ds-416_12_v3 Spot,Virtual Machines Mdsv3 High Memory Series Linux,28.38806,1 Hour,US East 2,Standard_M832-416ds_12_v3 Spot,,USD,eastus2,Virtual Machines
,D64a v4 Low Priority,Virtual Machines Dav4 Series Windows,2.406,1 Hour,US East 2,D64a v4/D64as v4 Low Priority,,USD,eastus2,Virtual Machines
,D64a v4 Low Priority,Virtual Machines Dav4 Series Windows,0.614,1 Hour,US East 2,D64a v4/D64as v4 Low Priority,,USD,eastus2,Virtual Machines
,NV6 Low Priority,Virtual Machines NV Series Windows,0.564,1 Hour,US East 2,NV6 Low Priority,,USD,eastus2,Virtual Machines
,NV6 Low Priority,Virtual Machines NV Series Windows,0.2404,1 Hour,US East 2,NV6 Low Priority,,USD,eastus2,Virtual Machines
,E32-8s v4 Spot,Virtual Machines Esv4 Series Windows,0.689578,1 Hour,US East 2,E32-8s v4 Spot,,USD,eastus2,Virtual Machines
,E32-8s v4 Spot,Virtual Machines Esv4 Series Windows,0.398563,1 Hour,US East 2,E32-8s v4 Spot,,USD,eastus2,Virtual Machines
,EC64esv5 Low Priority,Virtual Machines ECesv5 Series Windows,2.79,1 Hour,US East 2,EC64esv5 Low Priority,,USD,eastus2,Virtual Machines
,EC64esv5 Low Priority,Virtual Machines ECesv5 Series Windows,0.806,1 Hour,US East 2,EC64esv5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_D32ps_v5,Virtual Machines Dpsv5 Series,1.232,1 Hour,US East 2,D32ps v5,,USD,eastus2,Virtual Machines
,Standard_D32ps_v5,Virtual Machines Dpsv5 Series,6367.0,1 Hour,US East 2,D32ps v5,1 Year,USD,eastus2,Virtual Machines
,Standard_D32ps_v5,Virtual Machines Dpsv5 Series,12303.0,1 Hour,US East 2,D32ps v5,3 Years,USD,eastus2,Virtual Machines
,M128dms_v2 Spot,Virtual Machines MdSv2 Series,3.7366,1 Hour,US East 2,M128dms_v2 Spot,,USD,eastus2,Virtual Machines
,E2s v6,Virtual Machines Esv6 Series Windows,0.224,1 Hour,US East 2,E2s v6,,USD,eastus2,Virtual Machines
,E2s v6,Virtual Machines Esv6 Series Windows,0.132,1 Hour,US East 2,E2s v6,,USD,eastus2,Virtual Machines
,Standard_DC16ads_v5 Low Priority,DCadsv5-series Windows,0.624,1 Hour,US East 2,DC16ads v5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_DC16ads_v5 Low Priority,DCadsv5-series Windows,0.165,1 Hour,US East 2,DC16ads v5 Low Priority,,USD,eastus2,Virtual Machines
,FX64-32ms v2,Virtual Machines FXmsv2 Series Windows,10.026,1 Hour,US East 2,FX64-32ms v2,,USD,eastus2,Virtual Machines
,FX64-32ms v2,Virtual Machines FXmsv2 Series Windows,7.082,1 Hour,US East 2,FX64-32ms v2,,USD,eastus2,Virtual Machines
,D96ds v6 Spot,Virtual Machines Ddsv6 Series Windows,1.45544,1 Hour,US East 2,D96ds v6 Spot,,USD,eastus2,Virtual Machines
,D96ds v6 Spot,Virtual Machines Ddsv6 Series Windows,0.8372,1 Hour,US East 2,D96ds v6 Spot,,USD,eastus2,Virtual Machines
,Standard_E48d_v5,Virtual Machines Edv5 Series,3.456,1 Hour,US East 2,E48d v5,,USD,eastus2,Virtual Machines
,Standard_E48d_v5,Virtual Machines Edv5 Series,17862.0,1 Hour,US East 2,E48d v5,1 Year,USD,eastus2,Virtual Machines
,Standard_E48d_v5,Virtual Machines Edv5 Series,34513.0,1 Hour,US East 2,E48d v5,3 Years,USD,eastus2,Virtual Machines
,Standard_M12ds_v3 Low Priority,Virtual Machines Mdsv3 Medium Memory Series Windows,0.872,1 Hour,US East 2,Standard_M12ds_v3 Low Priority,,USD,eastus2,Virtual Machines
,Standard_M12ds_v3 Low Priority,Virtual Machines Mdsv3 Medium Memory Series Windows,0.326,1 Hour,US East 2,Standard_M12ds_v3 Low Priority,,USD,eastus2,Virtual Machines
,HX176-144rs,Virtual Machines HXrs Windows,16.736,1 Hour,US East 2,HX176-144rs,,USD,eastus2,Virtual Machines
,HX176-144rs,Virtual Machines HXrs Windows,8.64,1 Hour,US East 2,HX176-144rs,,USD,eastus2,Virtual Machines
,M128-32ms,Virtual Machines MS Series,26.688,1 Hour,US East 2,M128-32ms,,USD,eastus2,Virtual Machines
,M128-32ms,Virtual Machines MS Series,134081.0,1 Hour,US East 2,M128-32ms,1 Year,USD,eastus2,Virtual Machines
,M128-32ms,Virtual Machines MS Series,195683.0,1 Hour,US East 2,M128-32ms,3 Years,USD,eastus2,Virtual Machines
,Standard_M832ds_12_v3 Spot,Virtual Machines Mdsv3 High Memory Series Linux,19.871636,1 Hour,US East 2,Standard_M832ds_12_v3 Spot,,USD,eastus2,Virtual Machines
,F2,Virtual Machines F Series Windows,0.192,1 Hour,US East 2,F2/F2s,,USD,eastus2,Virtual Machines
,F2,Virtual Machines F Series Windows,0.099,1 Hour,US East 2,F2/F2s,,USD,eastus2,Virtual Machines
,E2ds v4 Spot,Virtual Machines Edsv4 Series,0.027014,1 Hour,US East 2,E2ds v4 Spot,,USD,eastus2,Virtual Machines
,EC64adsv6 Low Priority,Virtual Machines ECadsv6 series Windows,3.036,1 Hour,US East 2,EC64adsv6 Low Priority,,USD,eastus2,Virtual Machines
,EC64adsv6 Low Priority,Virtual Machines ECadsv6 series Windows,0.929,1 Hour,US East 2,EC64adsv6 Low Priority,,USD,eastus2,Virtual Machines
,B4s v2 Low Priority,Bsv2 Series Cloud Services,0.0739,1 Hour,US East 2,B4s v2 Low Priority,,USD,eastus2,Virtual Machines
,E96nds v6 Spot,Virtual Machines Endv6 Series Windows,2.9396,1 Hour,US East 2,E96nds v6 Spot,,USD,eastus2,Virtual Machines
,E96nds v6 Spot,Virtual Machines Endv6 Series Windows,2.0564,1 Hour,US East 2,E96nds v6 Spot,,USD,eastus2,Virtual Machines
,NC8as T4 v3,Virtual Machines NCasT4 v3 Series Windows,1.12,1 Hour,US East 2,NC8as T4 v3,,USD,eastus2,Virtual Machines
,NC8as T4 v3,Virtual Machines NCasT4 v3 Series Windows,0.752,1 Hour,US East 2,NC8as T4 v3,,USD,eastus2,Virtual Machines
,E20s v5 Spot,Virtual Machines Esv5 Series,0.249102,1 Hour,US East 2,E20s v5 Spot,,USD,eastus2,Virtual Machines
,Standard_DC32ads_v5 Low Priority,DCadsv5-series Linux,0.33,1 Hour,US East 2,DC32ads v5 Low Priority,,USD,eastus2,Virtual Machines
,E8-4as v5 Low Priority,Virtual Machines Easv5 Series Windows,0.328,1 Hour,US East 2,E8-4as v5 Low Priority,,USD,eastus2,Virtual Machines
,E8-4as v5 Low Priority,Virtual Machines Easv5 Series Windows,0.0904,1 Hour,US East 2,E8-4as v5 Low Priority,,USD,eastus2,Virtual Machines
,E32ds v6,Virtual Machines Edsv6 Series,2.616,1 Hour,US East 2,E32ds v6,,USD,eastus2,Virtual Machines
,E32ds v6,Virtual Machines Edsv6 Series,14210.0,1 Hour,US East 2,E32ds v6,1 Year,USD,eastus2,Virtual Machines
,E32ds v6,Virtual Machines Edsv6 Series,26815.0,1 Hour,US East 2,E32ds v6,3 Years,USD,eastus2,Virtual Machines
,M64ls Low Priority,Virtual Machines MS Series Windows,2.2606,1 Hour,US East 2,M64ls Low Priority,,USD,eastus2,Virtual Machines
,M64ls Low Priority,Virtual Machines MS Series Windows,1.083,1 Hour,US East 2,M64ls Low Priority,,USD,eastus2,Virtual Machines
,D32ns v6,Virtual Machines Dnv6 Series Linux,2.339,1 Hour,US East 2,D32ns v6,,USD,eastus2,Virtual Machines
,E64s v6,Virtual Machines Esv6 Series Windows,7.178,1 Hour,US East 2,E64s v6,,USD,eastus2,Virtual Machines
,E64s v6,Virtual Machines Esv6 Series Windows,4.234,1 Hour,US East 2,E64s v6,,USD,eastus2,Virtual Machines
,FX24mds v2 Spot,Virtual Machines FXmdsv2 Series Windows,0.61404,1 Hour,US East 2,FX24mds v2 Spot,,USD,eastus2,Virtual Machines
,FX24mds v2 Spot,Virtual Machines FXmdsv2 Series Windows,0.45948,1 Hour,US East 2,FX24mds v2 Spot,,USD,eastus2,Virtual Machines
,D2nlds v6,Virtual Machines Dnldv6 Series Linux,0.145,1 Hour,US East 2,D2nlds v6,,USD,eastus2,Virtual Machines
,FX32-16mds v2 Spot,Virtual Machines FXmdsv2 Series Windows,0.81886,1 Hour,US East 2,FX32-16mds v2 Spot,,USD,eastus2,Virtual Machines
,FX32-16mds v2 Spot,Virtual Machines FXmdsv2 Series Windows,0.61278,1 Hour,US East 2,FX32-16mds v2 Spot,,USD,eastus2,Virtual Machines
,E16 v3 Spot,Virtual Machines Ev3 Series Windows,0.34722,1 Hour,US East 2,E16 v3/E16s v3 Spot,,USD,eastus2,Virtual Machines
,E16 v3 Spot,Virtual Machines Ev3 Series Windows,0.205246,1 Hour,US East 2,E16 v3/E16s v3 Spot,,USD,eastus2,Virtual Machines
,E96ads v6 Spot,Virtual Machines Eadsv6 Series Windows,1.482457,1 Hour,US East 2,E96ads v6 Spot,,USD,eastus2,Virtual Machines
,E96ads v6 Spot,Virtual Machines Eadsv6 Series Windows,0.907494,1 Hour,US East 2,E96ads v6 Spot,,USD,eastus2,Virtual Machines
,Standard_M96bds_2_v3,Virtual Machines Mbdsv3 Series Windows,38.88,1 Hour,US East 2,Standard_M96bds_2_v3,,USD,eastus2,Virtual Machines
,Standard_M96bds_2_v3,Virtual Machines Mbdsv3 Series Windows,34.47,1 Hour,US East 2,Standard_M96bds_2_v3,,USD,eastus2,Virtual Machines
,FX32-16ms v2 Spot,Virtual Machines FXmsv2 Series Windows,0.70182,1 Hour,US East 2,FX32-16ms v2 Spot,,USD,eastus2,Virtual Machines
,FX32-16ms v2 Spot,Virtual Machines FXmsv2 Series Windows,0.49574,1 Hour,US East 2,FX32-16ms v2 Spot,,USD,eastus2,Virtual Machines
,EC4esv5,Virtual Machines ECesv5 Series,0.252,1 Hour,US East 2,EC4esv5,,USD,eastus2,Virtual Machines
,M32ms_v2,Virtual Machines MSv2 Series Windows,7.513,1 Hour,US East 2,M32ms_v2,,USD,eastus2,Virtual Machines
,M32ms_v2,Virtual Machines MSv2 Series Windows,6.041,1 Hour,US East 2,M32ms_v2,,USD,eastus2,Virtual Machines
,E64as v5 Spot,Virtual Machines Easv5 Series Windows,0.854112,1 Hour,US East 2,E64as v5 Spot,,USD,eastus2,Virtual Machines
,E64as v5 Spot,Virtual Machines Easv5 Series Windows,0.470803,1 Hour,US East 2,E64as v5 Spot,,USD,eastus2,Virtual Machines
,Standard_D8as_v5_Promo Spot,Virtual Machines Dasv5 Promo Series,0.0616,1 Hour,US East 2,D8as v5 Promo Spot,,USD,eastus2,Virtual Machines
,Standard_E20d_v5 Low Priority,Virtual Machines Edv5 Series,0.288,1 Hour,US East 2,E20d v5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_M16bs_v3,Virtual Machines Mbsv3 Series Windows,2.13,1 Hour,US East 2,Standard_M16bs_v3,,USD,eastus2,Virtual Machines
,Standard_M16bs_v3,Virtual Machines Mbsv3 Series Windows,1.4,1 Hour,US East 2,Standard_M16bs_v3,,USD,eastus2,Virtual Machines
,M16s Low Priority,Virtual Machines MS Series Windows,1.249,1 Hour,US East 2,M16s Low Priority,,USD,eastus2,Virtual Machines
,M16s Low Priority,Virtual Machines MS Series Windows,0.477,1 Hour,US East 2,M16s Low Priority,,USD,eastus2,Virtual Machines
,D64a v4 Spot,Virtual Machines Dav4 Series Windows,0.783283,1 Hour,US East 2,D64a v4/D64as v4 Spot,,USD,eastus2,Virtual Machines
,D64a v4 Spot,Virtual Machines Dav4 Series Windows,0.399974,1 Hour,US East 2,D64a v4/D64as v4 Spot,,USD,eastus2,Virtual Machines
,M208-52s_v2,Virtual Machines MSv2 Series,22.31,1 Hour,US East 2,M208-52s_v2,,USD,eastus2,Virtual Machines
,M208-52s_v2,Virtual Machines MSv2 Series,113663.0,1 Hour,US East 2,M208-52s_v2,1 Year,USD,eastus2,Virtual Machines
,M208-52s_v2,Virtual Machines MSv2 Series,164616.0,1 Hour,US East 2,M208-52s_v2,3 Years,USD,eastus2,Virtual Machines
,B4s v2,Virtual Machines Bsv2 Series,0.166,1 Hour,US East 2,B4s v2,,USD,eastus2,Virtual Machines
,B4s v2,Virtual Machines Bsv2 Series,860.0,1 Hour,US East 2,B4s v2,1 Year,USD,eastus2,Virtual Machines
,B4s v2,Virtual Machines Bsv2 Series,1662.0,1 Hour,US East 2,B4s v2,3 Years,USD,eastus2,Virtual Machines
,B4ps v2 Low Priority,Virtual Machines Bpsv2 Series Windows,0.0611,1 Hour,US East 2,B4ps v2 Low Priority,,USD,eastus2,Virtual Machines
,B4ps v2 Low Priority,Virtual Machines Bpsv2 Series Windows,0.0269,1 Hour,US East 2,B4ps v2 Low Priority,,USD,eastus2,Virtual Machines
,E32-8s v6 Spot,Virtual Machines Esv6 Series Windows,0.50246,1 Hour,US East 2,E32-8s v6 Spot,,USD,eastus2,Virtual Machines
,E32-8s v6 Spot,Virtual Machines Esv6 Series Windows,0.29638,1 Hour,US East 2,E32-8s v6 Spot,,USD,eastus2,Virtual Machines
,Standard_D16ads_v5,Virtual Machines Dadsv5 Series Windows,1.56,1 Hour,US East 2,D16ads v5,,USD,eastus2,Virtual Machines
,Standard_D16ads_v5,Virtual Machines Dadsv5 Series Windows,0.824,1 Hour,US East 2,D16ads v5,,USD,eastus2,Virtual Machines
,B32as v2,Virtual Machines Basv2 Series,1.203,1 Hour,US East 2,B32as v2,,USD,eastus2,Virtual Machines
,B32as v2,Virtual Machines Basv2 Series,6219.0,1 Hour,US East 2,B32as v2,1 Year,USD,eastus2,Virtual Machines
,B32as v2,Virtual Machines Basv2 Series,12016.0,1 Hour,US East 2,B32as v2,3 Years,USD,eastus2,Virtual Machines
,Standard_E96_v5 Low Priority,Virtual Machines Ev5 Series,1.21,1 Hour,US East 2,E96 v5 Low Priority,,USD,eastus2,Virtual Machines
,M128m,Virtual Machines MS Series Windows,35.814,1 Hour,US East 2,M128m,,USD,eastus2,Virtual Machines
,M128m,Virtual Machines MS Series Windows,26.688,1 Hour,US East 2,M128m,,USD,eastus2,Virtual Machines
,D64nds v6 Spot,Virtual Machines Dndv6 Series Linux,1.156,1 Hour,US East 2,D64nds v6 Spot,,USD,eastus2,Virtual Machines
,Standard_EC64ads_cc_v5,Virtual Machines ECadsccv5 Series,4.192,1 Hour,US East 2,EC64adscc v5,,USD,eastus2,Virtual Machines
,E64is v3,Virtual Machines ESv3 Series,3.629,1 Hour,US East 2,E64is v3,,USD,eastus2,Virtual Machines
,E64is v3,Virtual Machines ESv3 Series,22532.0,1 Hour,US East 2,E64is v3,1 Year,USD,eastus2,Virtual Machines
,E64is v3,Virtual Machines ESv3 Series,37650.0,1 Hour,US East 2,E64is v3,3 Years,USD,eastus2,Virtual Machines
,NC64asT4 v3 Low Priority,Virtual Machines NCasT4 v3 Series Windows,2.918,1 Hour,US East 2,NC64asT4 v3 Low Priority,,USD,eastus2,Virtual Machines
,NC64asT4 v3 Low Priority,Virtual Machines NCasT4 v3 Series Windows,0.87,1 Hour,US East 2,NC64asT4 v3 Low Priority,,USD,eastus2,Virtual Machines
